Week,Instance_name,Machines,Jobs,Workers,DSL,SLB,LB,1st_solution,Iterations,2nd_step,Total_sol,Energy_cons,Gap,Time,J_geq_49.5
42,42-Machines2-Work5-DSTL3000-SLB70,2,79,5,3000,70,40214.97665,40230.28,1,47250.28,47250.28,9468.42875,17.49423707,1.627837896,1
42,42-Machines2-Work5-DSTL4500-SLB70,2,79,5,4500,70,40214.97665,40230.28,1,47250.28,47250.28,9468.42875,17.49423707,1.621914148,1
42,42-Machines2-Work5-DSTL6000-SLB70,2,79,5,6000,70,40214.97665,40230.28,1,47250.28,47250.28,9468.42875,17.49423707,1.787284851,1
42,42-Machines4-Work1-DSTL3000-SLB30,4,79,1,3000,30,19214.01774,19278.09333,3,24858.09,29920.739,9016.14625,55.72349006,274.7161374,1
42,42-Machines4-Work1-DSTL4500-SLB30,4,79,1,4500,30,19214.01774,19278.09333,3,24858.09,29920.739,9016.14625,55.72349006,274.4787991,1
42,42-Machines4-Work1-DSTL6000-SLB30,4,79,1,6000,30,19214.01774,19278.09333,3,24858.09,29920.739,9016.14625,55.72349006,274.5587866,1
42,42-Machines4-Work3-DSTL3000-SLB30,4,79,3,3000,30,19214.01774,19278.09333,3,24858.09,24858.09,9022.0075,29.37476347,274.6946886,1
42,42-Machines4-Work3-DSTL4500-SLB30,4,79,3,4500,30,19214.01774,19278.09333,3,24858.09,24858.09,9022.0075,29.37476347,274.9428351,1
42,42-Machines4-Work3-DSTL6000-SLB30,4,79,3,6000,30,19214.01774,19278.09333,3,24858.09,24858.09,9022.0075,29.37476347,274.9787166,1
42,42-Machines4-Work5-DSTL3000-SLB30,4,79,5,3000,30,19214.01774,19278.09333,3,24858.09,24858.09,9022.0075,29.37476347,275.1446772,1
42,42-Machines4-Work5-DSTL4500-SLB30,4,79,5,4500,30,19214.01774,19278.09333,3,24858.09,24858.09,9022.0075,29.37476347,275.337472,1
42,42-Machines4-Work5-DSTL6000-SLB30,4,79,5,6000,30,19214.01774,19278.09333,3,24858.09,24858.09,9022.0075,29.37476347,275.2491567,1
42,42-Machines4-Work1-DSTL3000-SLB50,4,79,1,3000,50,19212.46365,19230.25129,2,25196.3,31930.229,9022.06,66.19539054,5.236986399,1
42,42-Machines4-Work1-DSTL4500-SLB50,4,79,1,4500,50,19212.46365,19230.25129,2,25196.3,31930.229,9022.06,66.19539054,5.37628746,1
42,42-Machines4-Work1-DSTL6000-SLB50,4,79,1,6000,50,19212.46365,19230.25129,2,25196.3,31930.229,9022.06,66.19539054,5.644507885,1
42,42-Machines4-Work3-DSTL3000-SLB50,4,79,3,3000,50,19212.46365,19230.25129,2,25196.3,25196.3,9022.06,31.14559619,5.905962706,1
42,42-Machines4-Work3-DSTL4500-SLB50,4,79,3,4500,50,19212.46365,19230.25129,2,25196.3,25196.3,9022.06,31.14559619,6.552765369,1
42,42-Machines4-Work3-DSTL6000-SLB50,4,79,3,6000,50,19212.46365,19230.25129,2,25196.3,25196.3,9022.06,31.14559619,7.153747797,1
42,42-Machines4-Work5-DSTL3000-SLB50,4,79,5,3000,50,19212.46365,19230.25129,2,25196.3,25196.3,9022.06,31.14559619,8.067920685,1
42,42-Machines4-Work5-DSTL4500-SLB50,4,79,5,4500,50,19212.46365,19230.25129,2,25196.3,25196.3,9022.06,31.14559619,7.465425253,1
42,42-Machines4-Work5-DSTL6000-SLB50,4,79,5,6000,50,19212.46365,19230.25129,2,25196.3,25196.3,9022.06,31.14559619,7.706683874,1
42,42-Machines4-Work1-DSTL3000-SLB70,4,79,1,3000,70,19213.42979,19245.35,2,24856.82,33989.179,9015.7775,76.90323575,98.59305859,1
42,42-Machines4-Work1-DSTL4500-SLB70,4,79,1,4500,70,19213.42979,19245.35,2,24856.82,33989.179,9015.7775,76.90323575,97.06027508,1
42,42-Machines4-Work1-DSTL6000-SLB70,4,79,1,6000,70,19213.42979,19245.35,2,24856.82,33989.179,9015.7775,76.90323575,97.74443173,1
42,42-Machines4-Work3-DSTL3000-SLB70,4,79,3,3000,70,19213.42979,19245.35,2,24856.82,24856.82,9022.1625,29.37211247,98.79263902,1
42,42-Machines4-Work3-DSTL4500-SLB70,4,79,3,4500,70,19213.42979,19245.35,2,24856.82,24856.82,9022.1625,29.37211247,97.39336872,1
42,42-Machines4-Work3-DSTL6000-SLB70,4,79,3,6000,70,19213.42979,19245.35,2,24856.82,24856.82,9022.1625,29.37211247,98.48683953,1
42,42-Machines4-Work5-DSTL3000-SLB70,4,79,5,3000,70,19213.42979,19245.35,2,24856.82,24856.82,9022.1625,29.37211247,98.94624829,1
42,42-Machines4-Work5-DSTL4500-SLB70,4,79,5,4500,70,19213.42979,19245.35,2,24856.82,24856.82,9022.1625,29.37211247,97.4895153,1
42,42-Machines4-Work5-DSTL6000-SLB70,4,79,5,6000,70,19213.42979,19245.35,2,24856.82,24856.82,9022.1625,29.37211247,98.57368779,1
42,42-Machines6-Work1-DSTL3000-SLB30,6,79,1,3000,30,12511.93174,12537.81549,5,16420.74,27703.709,8819.02375,121.4183195,63.34981179,1
42,42-Machines6-Work1-DSTL4500-SLB30,6,79,1,4500,30,12511.93174,12537.81549,5,16420.74,27703.709,8819.02375,121.4183195,54.15772748,1
42,42-Machines6-Work1-DSTL6000-SLB30,6,79,1,6000,30,12511.93174,12537.81549,5,16420.74,27703.709,8819.02375,121.4183195,53.23622561,1
42,42-Machines6-Work3-DSTL3000-SLB30,6,79,3,3000,30,12511.93174,12537.81549,5,16420.74,16420.74,8782.35875,31.24064562,53.95620942,1
42,42-Machines6-Work3-DSTL4500-SLB30,6,79,3,4500,30,12511.93174,12537.81549,5,16420.74,16420.74,8782.35875,31.24064562,55.55898666,1
42,42-Machines6-Work3-DSTL6000-SLB30,6,79,3,6000,30,12511.93174,12537.81549,5,16420.74,16420.74,8782.35875,31.24064562,62.44931722,1
42,42-Machines6-Work5-DSTL3000-SLB30,6,79,5,3000,30,12511.93174,12537.81549,5,16420.74,16420.74,8782.35875,31.24064562,55.59749389,1
42,42-Machines6-Work5-DSTL4500-SLB30,6,79,5,4500,30,12511.93174,12537.81549,5,16420.74,16420.74,8782.35875,31.24064562,55.15063524,1
42,42-Machines6-Work5-DSTL6000-SLB30,6,79,5,6000,30,12511.93174,12537.81549,5,16420.74,16420.74,8782.35875,31.24064562,61.7149353,1
42,42-Machines6-Work1-DSTL3000-SLB50,6,79,1,3000,50,12510.61235,12539.98316,5,16420.74,28041.579,8783.5225,124.1423378,55.97870898,1
42,42-Machines6-Work1-DSTL4500-SLB50,6,79,1,4500,50,12510.61235,12539.98316,5,16420.74,28041.579,8783.5225,124.1423378,60.2197392,1
42,42-Machines6-Work1-DSTL6000-SLB50,6,79,1,6000,50,12510.61235,12539.98316,5,16420.74,28041.579,8783.5225,124.1423378,54.81788349,1
42,42-Machines6-Work3-DSTL3000-SLB50,6,79,3,3000,50,12510.61235,12539.98316,5,16420.74,16420.74,8782.35875,31.25448648,52.76582432,1
42,42-Machines6-Work3-DSTL4500-SLB50,6,79,3,4500,50,12510.61235,12539.98316,5,16420.74,16420.74,8782.35875,31.25448648,53.44939089,1
42,42-Machines6-Work3-DSTL6000-SLB50,6,79,3,6000,50,12510.61235,12539.98316,5,16420.74,16420.74,8782.35875,31.25448648,58.44517088,1
42,42-Machines6-Work5-DSTL3000-SLB50,6,79,5,3000,50,12510.61235,12539.98316,5,16420.74,16420.74,8782.35875,31.25448648,57.02426457,1
42,42-Machines6-Work5-DSTL4500-SLB50,6,79,5,4500,50,12510.61235,12539.98316,5,16420.74,16420.74,8782.35875,31.25448648,63.11549759,1
42,42-Machines6-Work5-DSTL6000-SLB50,6,79,5,6000,50,12510.61235,12539.98316,5,16420.74,16420.74,8782.35875,31.25448648,52.41042042,1
42,42-Machines6-Work1-DSTL3000-SLB70,6,79,1,3000,70,12511.07455,12540.16071,5,16420.74,28041.579,8783.5225,124.1340573,119.9883492,1
42,42-Machines6-Work1-DSTL4500-SLB70,6,79,1,4500,70,12511.07455,12540.16071,5,16420.74,28041.579,8783.5225,124.1340573,129.5367687,1
42,42-Machines6-Work1-DSTL6000-SLB70,6,79,1,6000,70,12511.07455,12540.16071,5,16420.74,28041.579,8783.5225,124.1340573,118.2851415,1
42,42-Machines6-Work3-DSTL3000-SLB70,6,79,3,3000,70,12511.07455,12540.16071,5,16420.74,16420.74,8782.35875,31.24963754,127.9320848,1
42,42-Machines6-Work3-DSTL4500-SLB70,6,79,3,4500,70,12511.07455,12540.16071,5,16420.74,16420.74,8782.35875,31.24963754,122.8112125,1
42,42-Machines6-Work3-DSTL6000-SLB70,6,79,3,6000,70,12511.07455,12540.16071,5,16420.74,16420.74,8782.35875,31.24963754,121.8678906,1
42,42-Machines6-Work5-DSTL3000-SLB70,6,79,5,3000,70,12511.07455,12540.16071,5,16420.74,16420.74,8782.35875,31.24963754,132.4959412,1
42,42-Machines6-Work5-DSTL4500-SLB70,6,79,5,4500,70,12511.07455,12540.16071,5,16420.74,16420.74,8782.35875,31.24963754,118.147629,1
42,42-Machines6-Work5-DSTL6000-SLB70,6,79,5,6000,70,12511.07455,12540.16071,5,16420.74,16420.74,8782.35875,31.24963754,129.2748482,1
42,42-Machines8-Work1-DSTL3000-SLB30,8,79,1,3000,30,9413.920956,9437.352078,5,12158.38,28925.219,8838.44875,207.2600581,10.45973682,1
42,42-Machines8-Work1-DSTL4500-SLB30,8,79,1,4500,30,9413.920956,9437.352078,5,12158.38,28925.219,8838.44875,207.2600581,9.837850094,1
42,42-Machines8-Work1-DSTL6000-SLB30,8,79,1,6000,30,9413.920956,9437.352078,5,12158.38,28925.219,8838.44875,207.2600581,9.921345472,1
42,42-Machines8-Work3-DSTL3000-SLB30,8,79,3,3000,30,9413.920956,9437.352078,5,12158.38,13835.549,8831.8625,46.96903729,10.58750176,1
42,42-Machines8-Work3-DSTL4500-SLB30,8,79,3,4500,30,9413.920956,9437.352078,5,12158.38,13298.139,8831.8625,41.26036391,10.4833889,1
42,42-Machines8-Work3-DSTL6000-SLB30,8,79,3,6000,30,9413.920956,9437.352078,5,12158.38,13298.139,8831.8625,41.26036391,10.34451675,1
42,42-Machines8-Work5-DSTL3000-SLB30,8,79,5,3000,30,9413.920956,9437.352078,5,12158.38,13037.35,8807.7375,38.49011545,10.77918458,1
42,42-Machines8-Work5-DSTL4500-SLB30,8,79,5,4500,30,9413.920956,9437.352078,5,12158.38,12158.389,8831.8625,29.15329391,11.07608461,1
42,42-Machines8-Work5-DSTL6000-SLB30,8,79,5,6000,30,9413.920956,9437.352078,5,12158.38,12158.389,8831.8625,29.15329391,10.96491885,1
42,42-Machines8-Work1-DSTL3000-SLB50,8,79,1,3000,50,9415.595684,9437.516459,5,12032.06,29449.379,8810.74125,212.7723406,10.59429526,1
42,42-Machines8-Work1-DSTL4500-SLB50,8,79,1,4500,50,9415.595684,9437.516459,5,12032.06,29449.379,8810.74125,212.7723406,12.87117338,1
42,42-Machines8-Work1-DSTL6000-SLB50,8,79,1,6000,50,9415.595684,9437.516459,5,12032.06,29449.379,8810.74125,212.7723406,15.05040264,1
42,42-Machines8-Work3-DSTL3000-SLB50,8,79,3,3000,50,9415.595684,9437.516459,5,12032.06,14364.399,8810.74125,52.55964128,15.81233048,1
42,42-Machines8-Work3-DSTL4500-SLB50,8,79,3,4500,50,9415.595684,9437.516459,5,12032.06,13247.559,8845.04875,40.69804444,16.32036757,1
42,42-Machines8-Work3-DSTL6000-SLB50,8,79,3,6000,50,9415.595684,9437.516459,5,12032.06,13247.559,8845.04875,40.69804444,14.40773964,1
42,42-Machines8-Work5-DSTL3000-SLB50,8,79,5,3000,50,9415.595684,9437.516459,5,12032.06,13810.43,8810.74125,46.67611549,15.63399625,1
42,42-Machines8-Work5-DSTL4500-SLB50,8,79,5,4500,50,9415.595684,9437.516459,5,12032.06,12032.06,8845.04875,27.78862224,11.31564927,1
42,42-Machines8-Work5-DSTL6000-SLB50,8,79,5,6000,50,9415.595684,9437.516459,5,12032.06,12032.06,8845.04875,27.78862224,9.837775946,1
42,42-Machines8-Work1-DSTL3000-SLB70,8,79,1,3000,70,9415.71166,9442.44,5,12337.81,29736.349,8838.18125,215.8162662,7.086274147,1
42,42-Machines8-Work1-DSTL4500-SLB70,8,79,1,4500,70,9415.71166,9442.44,5,12337.81,29736.349,8838.18125,215.8162662,7.437385559,1
42,42-Machines8-Work1-DSTL6000-SLB70,8,79,1,6000,70,9415.71166,9442.44,5,12337.81,29736.349,8838.18125,215.8162662,7.49889636,1
42,42-Machines8-Work3-DSTL3000-SLB70,8,79,3,3000,70,9415.71166,9442.44,5,12337.81,12664.04,8815.1575,34.49902097,7.891791582,1
42,42-Machines8-Work3-DSTL4500-SLB70,8,79,3,4500,70,9415.71166,9442.44,5,12337.81,12664.04,8815.1575,34.49902097,8.05399704,1
42,42-Machines8-Work3-DSTL6000-SLB70,8,79,3,6000,70,9415.71166,9442.44,5,12337.81,12664.04,8815.1575,34.49902097,7.379673243,1
42,42-Machines8-Work5-DSTL3000-SLB70,8,79,5,3000,70,9415.71166,9442.44,5,12337.81,12664.04,8815.1575,34.49902097,10.97998071,1
42,42-Machines8-Work5-DSTL4500-SLB70,8,79,5,4500,70,9415.71166,9442.44,5,12337.81,12397.819,8838.18125,31.67160856,13.47952032,1
42,42-Machines8-Work5-DSTL6000-SLB70,8,79,5,6000,70,9415.71166,9442.44,5,12337.81,12397.819,8838.18125,31.67160856,12.53623176,1
43,43-Machines2-Work1-DSTL3000-SLB30,2,61,1,3000,30,28141.96942,28183.32425,1,33583.32,37818.099,6584.50875,34.38327088,0.902990103,1
43,43-Machines2-Work1-DSTL4500-SLB30,2,61,1,4500,30,28141.96942,28183.32425,1,33583.32,37818.099,6584.50875,34.38327088,0.795623302,1
43,43-Machines2-Work1-DSTL6000-SLB30,2,61,1,6000,30,28141.96942,28183.32425,1,33583.32,37818.099,6584.50875,34.38327088,0.955330133,1
43,43-Machines2-Work3-DSTL3000-SLB30,2,61,3,3000,30,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,1.009546518,1
43,43-Machines2-Work3-DSTL4500-SLB30,2,61,3,4500,30,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,0.86777854,1
43,43-Machines2-Work3-DSTL6000-SLB30,2,61,3,6000,30,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,0.909367561,1
43,43-Machines2-Work5-DSTL3000-SLB30,2,61,5,3000,30,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,1.13283205,1
43,43-Machines2-Work5-DSTL4500-SLB30,2,61,5,4500,30,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,1.031929731,1
43,43-Machines2-Work5-DSTL6000-SLB30,2,61,5,6000,30,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,1.07207942,1
43,43-Machines2-Work1-DSTL3000-SLB50,2,61,1,3000,50,28141.96942,28183.32425,1,33583.32,37818.099,6584.50875,34.38327088,0.901652813,1
43,43-Machines2-Work1-DSTL4500-SLB50,2,61,1,4500,50,28141.96942,28183.32425,1,33583.32,37818.099,6584.50875,34.38327088,0.854557514,1
43,43-Machines2-Work1-DSTL6000-SLB50,2,61,1,6000,50,28141.96942,28183.32425,1,33583.32,37818.099,6584.50875,34.38327088,0.807761908,1
43,43-Machines2-Work3-DSTL3000-SLB50,2,61,3,3000,50,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,1.360706091,1
43,43-Machines2-Work3-DSTL4500-SLB50,2,61,3,4500,50,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,0.860819101,1
43,43-Machines2-Work3-DSTL6000-SLB50,2,61,3,6000,50,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,0.698577166,1
43,43-Machines2-Work5-DSTL3000-SLB50,2,61,5,3000,50,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,0.942508221,1
43,43-Machines2-Work5-DSTL4500-SLB50,2,61,5,4500,50,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,0.907296181,1
43,43-Machines2-Work5-DSTL6000-SLB50,2,61,5,6000,50,28141.96942,28183.32425,1,33583.32,33583.32,6584.50875,19.33535815,1.448682547,1
43,43-Machines2-Work1-DSTL3000-SLB70,2,61,1,3000,70,28141.7731,28183.32425,1,33583.32,37818.099,6584.50875,34.38420838,1.303763151,1
43,43-Machines2-Work1-DSTL4500-SLB70,2,61,1,4500,70,28141.7731,28183.32425,1,33583.32,37818.099,6584.50875,34.38420838,1.058421373,1
43,43-Machines2-Work1-DSTL6000-SLB70,2,61,1,6000,70,28141.7731,28183.32425,1,33583.32,37818.099,6584.50875,34.38420838,0.858018398,1
43,43-Machines2-Work3-DSTL3000-SLB70,2,61,3,3000,70,28141.7731,28183.32425,1,33583.32,33583.32,6584.50875,19.33619067,0.641326427,1
43,43-Machines2-Work3-DSTL4500-SLB70,2,61,3,4500,70,28141.7731,28183.32425,1,33583.32,33583.32,6584.50875,19.33619067,0.639544964,1
43,43-Machines2-Work3-DSTL6000-SLB70,2,61,3,6000,70,28141.7731,28183.32425,1,33583.32,33583.32,6584.50875,19.33619067,0.658602715,1
43,43-Machines2-Work5-DSTL3000-SLB70,2,61,5,3000,70,28141.7731,28183.32425,1,33583.32,33583.32,6584.50875,19.33619067,0.657096386,1
43,43-Machines2-Work5-DSTL4500-SLB70,2,61,5,4500,70,28141.7731,28183.32425,1,33583.32,33583.32,6584.50875,19.33619067,0.701194525,1
43,43-Machines2-Work5-DSTL6000-SLB70,2,61,5,6000,70,28141.7731,28183.32425,1,33583.32,33583.32,6584.50875,19.33619067,0.711360931,1
43,43-Machines4-Work1-DSTL3000-SLB30,4,61,1,3000,30,12954.53863,12978.91,1,16301.82,27368.499,6030.1125,111.2657177,12.47190905,1
43,43-Machines4-Work1-DSTL4500-SLB30,4,61,1,4500,30,12954.53863,12978.91,1,16301.82,27368.499,6030.1125,111.2657177,12.86194038,1
43,43-Machines4-Work1-DSTL6000-SLB30,4,61,1,6000,30,12954.53863,12978.91,1,16301.82,27368.499,6030.1125,111.2657177,14.21134353,1
43,43-Machines4-Work3-DSTL3000-SLB30,4,61,3,3000,30,12954.53863,12978.91,1,16301.82,16301.82,6030.1125,25.83867686,15.20497584,1
43,43-Machines4-Work3-DSTL4500-SLB30,4,61,3,4500,30,12954.53863,12978.91,1,16301.82,16301.82,6030.1125,25.83867686,14.34466052,1
43,43-Machines4-Work3-DSTL6000-SLB30,4,61,3,6000,30,12954.53863,12978.91,1,16301.82,16301.82,6030.1125,25.83867686,14.55991364,1
43,43-Machines4-Work5-DSTL3000-SLB30,4,61,5,3000,30,12954.53863,12978.91,1,16301.82,16301.82,6030.1125,25.83867686,14.79106474,1
43,43-Machines4-Work5-DSTL4500-SLB30,4,61,5,4500,30,12954.53863,12978.91,1,16301.82,16301.82,6030.1125,25.83867686,14.05670094,1
43,43-Machines4-Work5-DSTL6000-SLB30,4,61,5,6000,30,12954.53863,12978.91,1,16301.82,16301.82,6030.1125,25.83867686,12.47264504,1
43,43-Machines4-Work1-DSTL3000-SLB50,4,61,1,3000,50,12956.08189,12980.46744,1,16004.36,26343.549,6023.78125,103.3295963,11.08560896,1
43,43-Machines4-Work1-DSTL4500-SLB50,4,61,1,4500,50,12956.08189,12980.46744,1,16004.36,26343.549,6023.78125,103.3295963,11.87417817,1
43,43-Machines4-Work1-DSTL6000-SLB50,4,61,1,6000,50,12956.08189,12980.46744,1,16004.36,26343.549,6023.78125,103.3295963,11.81162357,1
43,43-Machines4-Work3-DSTL3000-SLB50,4,61,3,3000,50,12956.08189,12980.46744,1,16004.36,16004.36,6023.78125,23.52777741,11.73021507,1
43,43-Machines4-Work3-DSTL4500-SLB50,4,61,3,4500,50,12956.08189,12980.46744,1,16004.36,16004.36,6023.78125,23.52777741,11.84176111,1
43,43-Machines4-Work3-DSTL6000-SLB50,4,61,3,6000,50,12956.08189,12980.46744,1,16004.36,16004.36,6023.78125,23.52777741,11.85164618,1
43,43-Machines4-Work5-DSTL3000-SLB50,4,61,5,3000,50,12956.08189,12980.46744,1,16004.36,16004.36,6023.78125,23.52777741,11.8022635,1
43,43-Machines4-Work5-DSTL4500-SLB50,4,61,5,4500,50,12956.08189,12980.46744,1,16004.36,16004.36,6023.78125,23.52777741,11.99094748,1
43,43-Machines4-Work5-DSTL6000-SLB50,4,61,5,6000,50,12956.08189,12980.46744,1,16004.36,16004.36,6023.78125,23.52777741,12.63899708,1
43,43-Machines4-Work1-DSTL3000-SLB70,4,61,1,3000,70,12954.99053,12980.46744,1,16004.36,26343.549,6023.78125,103.3467253,11.6695323,1
43,43-Machines4-Work1-DSTL4500-SLB70,4,61,1,4500,70,12954.99053,12980.46744,1,16004.36,26343.549,6023.78125,103.3467253,13.29877305,1
43,43-Machines4-Work1-DSTL6000-SLB70,4,61,1,6000,70,12954.99053,12980.46744,1,16004.36,26343.549,6023.78125,103.3467253,13.66105008,1
43,43-Machines4-Work3-DSTL3000-SLB70,4,61,3,3000,70,12954.99053,12980.46744,1,16004.36,16004.36,6023.78125,23.53818374,13.64557981,1
43,43-Machines4-Work3-DSTL4500-SLB70,4,61,3,4500,70,12954.99053,12980.46744,1,16004.36,16004.36,6023.78125,23.53818374,12.82229996,1
43,43-Machines4-Work3-DSTL6000-SLB70,4,61,3,6000,70,12954.99053,12980.46744,1,16004.36,16004.36,6023.78125,23.53818374,11.54522395,1
43,43-Machines4-Work5-DSTL3000-SLB70,4,61,5,3000,70,12954.99053,12980.46744,1,16004.36,16004.36,6023.78125,23.53818374,12.23904967,1
43,43-Machines4-Work5-DSTL4500-SLB70,4,61,5,4500,70,12954.99053,12980.46744,1,16004.36,16004.36,6023.78125,23.53818374,13.02285433,1
43,43-Machines4-Work5-DSTL6000-SLB70,4,61,5,6000,70,12954.99053,12980.46744,1,16004.36,16004.36,6023.78125,23.53818374,13.21911025,1
43,43-Machines6-Work1-DSTL3000-SLB30,6,61,1,3000,30,8440.849361,8474.59,1,10906.5,22304.569,5878.3675,164.2455522,0.753787518,1
43,43-Machines6-Work1-DSTL4500-SLB30,6,61,1,4500,30,8440.849361,8474.59,1,10906.5,22304.569,5878.3675,164.2455522,0.731595516,1
43,43-Machines6-Work1-DSTL6000-SLB30,6,61,1,6000,30,8440.849361,8474.59,1,10906.5,22304.569,5878.3675,164.2455522,0.724142075,1
43,43-Machines6-Work3-DSTL3000-SLB30,6,61,3,3000,30,8440.849361,8474.59,1,10906.5,11554.899,5878.3675,36.89261004,0.740663528,1
43,43-Machines6-Work3-DSTL4500-SLB30,6,61,3,4500,30,8440.849361,8474.59,1,10906.5,11554.899,5878.3675,36.89261004,0.899150372,1
43,43-Machines6-Work3-DSTL6000-SLB30,6,61,3,6000,30,8440.849361,8474.59,1,10906.5,11554.899,5878.3675,36.89261004,0.637036562,1
43,43-Machines6-Work5-DSTL3000-SLB30,6,61,5,3000,30,8440.849361,8474.59,1,10906.5,10914.47,5878.3675,29.30535226,0.89696455,1
43,43-Machines6-Work5-DSTL4500-SLB30,6,61,5,4500,30,8440.849361,8474.59,1,10906.5,10906.5,5878.3675,29.21093048,0.954970121,1
43,43-Machines6-Work5-DSTL6000-SLB30,6,61,5,6000,30,8440.849361,8474.59,1,10906.5,10906.5,5878.3675,29.21093048,0.939810991,1
43,43-Machines6-Work1-DSTL3000-SLB50,6,61,1,3000,50,8440.279791,8478.62,1,10925.79,23012.619,5876.4775,172.652324,0.488745213,1
43,43-Machines6-Work1-DSTL4500-SLB50,6,61,1,4500,50,8440.279791,8478.62,1,10925.79,23012.619,5876.4775,172.652324,0.473585844,1
43,43-Machines6-Work1-DSTL6000-SLB50,6,61,1,6000,50,8440.279791,8478.62,1,10925.79,23012.619,5876.4775,172.652324,0.512367487,1
43,43-Machines6-Work3-DSTL3000-SLB50,6,61,3,3000,50,8440.279791,8478.62,1,10925.79,10925.79,5876.4775,29.44819687,0.528056145,1
43,43-Machines6-Work3-DSTL4500-SLB50,6,61,3,4500,50,8440.279791,8478.62,1,10925.79,10925.79,5876.4775,29.44819687,0.851834297,1
43,43-Machines6-Work3-DSTL6000-SLB50,6,61,3,6000,50,8440.279791,8478.62,1,10925.79,10925.79,5876.4775,29.44819687,1.336927414,1
43,43-Machines6-Work5-DSTL3000-SLB50,6,61,5,3000,50,8440.279791,8478.62,1,10925.79,10925.79,5876.4775,29.44819687,0.631197453,1
43,43-Machines6-Work5-DSTL4500-SLB50,6,61,5,4500,50,8440.279791,8478.62,1,10925.79,10925.79,5876.4775,29.44819687,0.578399658,1
43,43-Machines6-Work5-DSTL6000-SLB50,6,61,5,6000,50,8440.279791,8478.62,1,10925.79,10925.79,5876.4775,29.44819687,0.629571915,1
43,43-Machines6-Work1-DSTL3000-SLB70,6,61,1,3000,70,8440.937544,8478.62,1,10925.79,23551.089,5879.0575,179.0103455,0.463658094,1
43,43-Machines6-Work1-DSTL4500-SLB70,6,61,1,4500,70,8440.937544,8478.62,1,10925.79,23551.089,5879.0575,179.0103455,0.397076607,1
43,43-Machines6-Work1-DSTL6000-SLB70,6,61,1,6000,70,8440.937544,8478.62,1,10925.79,23551.089,5879.0575,179.0103455,0.40938592,1
43,43-Machines6-Work3-DSTL3000-SLB70,6,61,3,3000,70,8440.937544,8478.62,1,10925.79,10925.79,5879.0575,29.43810973,0.577444077,1
43,43-Machines6-Work3-DSTL4500-SLB70,6,61,3,4500,70,8440.937544,8478.62,1,10925.79,10925.79,5879.0575,29.43810973,0.512881041,1
43,43-Machines6-Work3-DSTL6000-SLB70,6,61,3,6000,70,8440.937544,8478.62,1,10925.79,10925.79,5879.0575,29.43810973,0.532637835,1
43,43-Machines6-Work5-DSTL3000-SLB70,6,61,5,3000,70,8440.937544,8478.62,1,10925.79,10925.79,5879.0575,29.43810973,0.619947433,1
43,43-Machines6-Work5-DSTL4500-SLB70,6,61,5,4500,70,8440.937544,8478.62,1,10925.79,10925.79,5879.0575,29.43810973,0.568421841,1
43,43-Machines6-Work5-DSTL6000-SLB70,6,61,5,6000,70,8440.937544,8478.62,1,10925.79,10925.79,5879.0575,29.43810973,0.576283932,1
43,43-Machines8-Work1-DSTL3000-SLB30,8,61,1,3000,30,6262.634925,6290.515635,3,8330.52,21826.529,5804.34625,248.5199003,2.850149393,1
43,43-Machines8-Work1-DSTL4500-SLB30,8,61,1,4500,30,6262.634925,6290.515635,3,8330.52,21826.529,5804.34625,248.5199003,2.834766626,1
43,43-Machines8-Work1-DSTL6000-SLB30,8,61,1,6000,30,6262.634925,6290.515635,3,8330.52,21826.529,5804.34625,248.5199003,2.867486715,1
43,43-Machines8-Work3-DSTL3000-SLB30,8,61,3,3000,30,6262.634925,6290.515635,3,8330.52,9224.479,5814.91,47.29389642,3.115392923,1
43,43-Machines8-Work3-DSTL4500-SLB30,8,61,3,4500,30,6262.634925,6290.515635,3,8330.52,9224.479,5814.91,47.29389642,3.137135267,1
43,43-Machines8-Work3-DSTL6000-SLB30,8,61,3,6000,30,6262.634925,6290.515635,3,8330.52,9224.479,5814.91,47.29389642,2.927411556,1
43,43-Machines8-Work5-DSTL3000-SLB30,8,61,5,3000,30,6262.634925,6290.515635,3,8330.52,9290.53,5808.67625,48.34858028,3.100923061,1
43,43-Machines8-Work5-DSTL4500-SLB30,8,61,5,4500,30,6262.634925,6290.515635,3,8330.52,8376.24,5814.91,33.7494537,3.312165737,1
43,43-Machines8-Work5-DSTL6000-SLB30,8,61,5,6000,30,6262.634925,6290.515635,3,8330.52,8330.52,5804.34625,33.01940955,3.207678795,1
43,43-Machines8-Work1-DSTL3000-SLB50,8,61,1,3000,50,6262.703044,6282.93,2,8261,20654.539,5805.385,229.8023051,2.297169209,1
